user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,semantic_similarity,answer_correctness
Apakah semua layanan di aplikasi langsung diproses otomatis?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'i \nDAFTAR ISI \n \nDAFTAR ISI ............................................................................................................................ i \nDAFTAR GAMBAR ................................................................................................................ iii \nBAB I PENGENALAN APLIKASI .............................................................................................. 1 \nI.1 Deskripsi Singkat Aplikasi .............................................................................................. 1 \nI.2 Deskripsi User ................................................................................................................ 1 \nI.3 Langkah Awal Penggunaan Aplikasi ............................................................................. 1 \nI.4 Fungsi - Fungsi Menu ................................................................................................... 2', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38']","Maaf, saya tidak tahu. Informasi yang tersedia hanya menjelaskan tentang informasi pelayanan yang ada pada masing-masing perwakilan, serta status dari layanan yang sudah diajukan.

Apakah jawaban ini membantu?","Tidak semua, beberapa butuh verifikasi manual.",0.0,0.0,0.25,0.7870117040323025,0.19675292600807562
Apa jenis layanan dokumen yang bisa diajukan dari luar negeri?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', '29 \n \n \nGambar 48 WNI – Detail Informasi Pelayanan (2) \n \nPada halaman tersebut, user dapat melihat pelayanan apa saja yang disediakan, serta jam \nkerja dari perwakilan tersebut seperti berikut. \n \nGambar 49 WNI - Detail Informasi Pelayanan – Jam Kerja']","Maaf, saya tidak tahu. Informasi yang tersedia hanya menjelaskan cara melihat informasi pelayanan yang ada pada masing-masing perwakilan dan jam kerjanya.

Apakah jawaban ini membantu? Jika tidak, saya mohon maaf dan akan berusaha membantu lebih lanjut jika ada pertanyaan lain.","Misalnya legalisasi dokumen, penerbitan surat keterangan.",0.0,0.0,0.25,0.7860592801166183,0.19651482002915457
Apa itu sistem mapping akun di aplikasi peduliWNI?,"['PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI', 'iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', 'II.6 Menu Pengumuman ................................................................................................. 30 \nII.6.1 Lihat Detail .......................................................................................................... 30 \nII.6.2 Pencarian Data Pengumuman ............................................................................. 31 \nII.7 Menu Referensi ......................................................................................................... 31 \nII.8 Profil WNI ..................................................................................................................32 \nII.8.1 Lihat Detail .......................................................................................................... 33 \nII.8.1.1 Identitas ........................................................................................................ 34', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.']","Maaf, saya tidak tahu. Informasi mengenai sistem *mapping* akun di aplikasi PeduliWNI tidak tersedia dalam dokumen yang saya miliki. Apakah ada hal lain yang bisa saya bantu terkait layanan dan perlindungan WNI di luar negeri?",Untuk menghubungkan data lama dengan akun baru.,0.0,0.0,0.0,0.7880206041113722,0.19700515102784305
Bagaimana melihat status ajuan layanan yang diajukan sebelumnya?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'II.2.4 Keluarga .............................................................................................................. 21 \nII.3 Menu Pelindungan .....................................................................................................23 \nII.3.1 Buat Permohonan Pelindungan ...........................................................................23 \nII.3.2 Cek Status Permohonan Peindungan ................................................................. 25 \nII.4 Menu Pelayanan ....................................................................................................... 26 \nII.5 Menu Informasi Pelayanan ........................................................................................27 \nII.5.1 Lihat Detail .......................................................................................................... 28 \nII.5.2 Pencarian Informasi Pelayanan .......................................................................... 30', '29 \n \n \nGambar 48 WNI – Detail Informasi Pelayanan (2) \n \nPada halaman tersebut, user dapat melihat pelayanan apa saja yang disediakan, serta jam \nkerja dari perwakilan tersebut seperti berikut. \n \nGambar 49 WNI - Detail Informasi Pelayanan – Jam Kerja']","Untuk melihat status permohonan perlindungan yang telah diajukan, Anda dapat mengakses menu ""Cek Status Permohonan Perlindungan"".

Apakah jawaban ini membantu?",Klik tab riwayat pelayanan di menu profil.,0.3333333333,0.0,1.0,0.8388812921449244,0.2097203230362311
Apakah ada panduan teknis penggunaan aplikasi peduliWNI?,"['terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'II.6 Menu Pengumuman ................................................................................................. 30 \nII.6.1 Lihat Detail .......................................................................................................... 30 \nII.6.2 Pencarian Data Pengumuman ............................................................................. 31 \nII.7 Menu Referensi ......................................................................................................... 31 \nII.8 Profil WNI ..................................................................................................................32 \nII.8.1 Lihat Detail .......................................................................................................... 33 \nII.8.1.1 Identitas ........................................................................................................ 34', 'PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.']","Tentu saja! Berdasarkan informasi yang tersedia, ada panduan pengguna (user manual) untuk modul Lapor Diri pada portal pelayanan dan perlindungan WNI di luar negeri. Panduan ini disediakan oleh Direktorat Jenderal Protokol dan Konsuler, Kementerian Luar Negeri.

Apakah informasi ini membantu? Jika ya, saya senang bisa membantu. Jika tidak, mohon beritahu saya apa lagi yang bisa saya bantu.","Ya, tersedia panduan penggunaan di awal aplikasi.",0.3333333333,0.0,0.4,0.8282911068635617,0.4570727767158904
Apakah anak-anak juga harus dilaporkan saat lapor diri keluarga?,"['22 \n \nGambar 39 WNI - Lapor Diri - Form Lapor Diri Keluarga', '15 \n \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah', '6 \n \nGambar 6 WNI - Beranda', '=== Topik 3: Keselamatan dan Keamanan === \n- Kriminalitas: Waspadai penipuan properti. Hindari transaksi tunai dalam jumlah \nbesar.']","Ya, anak-anak juga harus dilaporkan saat lapor diri keluarga. (Gambar 39 WNI - Lapor Diri - Form Lapor Diri Keluarga)

Apakah jawaban ini membantu?","Ya, semua anggota termasuk anak-anak harus dilaporkan.",0.0,0.0,0.3333333333333333,0.8878320998955759,0.47195802497389394
Apakah bisa menghapus data lapor diri yang sudah dikirim?,"['ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38', '19 \nSelesai mengisikan data perpindahan, user dapat memilih \n \nuntuk melanjutkan pengisian data selanjutnya yaitu tujuan menetap seperti \nberikut. \n \nGambar 33 WNI - Lapor Diri Perpindahan (2) \nSelesai mengisikan data tujuan menetap, user dapat memilih \n, \nkemudian sistem akan mengarahkan pada pengisian data kontak darurat seperti \nberikut. \n \nGambar 34 WNI - Lapor Diri Perpindahan (3) \nSelesai mengisikan data lapor diri perpindahan, user dapat memilih \n \nkemudian sistem akan menampilkan resume data lapor diri perpindahan.', 'layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '14 \n \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri \n \nUser dapat klik untuk mencentang pada checkbox \n \nterlebih dahulu, kemudian pilih \n untuk mengirim data lapor diri. \nJika ada data yang ternyata salah diisikan, WNI dapat klik \n \nuntuk mengubah data lapor diri. Sehingga akan tampil seperti gambar berikut.']","Maaf, saya tidak tahu. Saya hanya memiliki informasi terkait mengubah data lapor diri, riwayat lapor diri, dan proses lapor diri.

Apakah jawaban ini membantu? Jika tidak, mohon beritahu saya, dan saya akan mencoba mencari informasi lebih lanjut.","Tidak bisa, data sudah masuk ke sistem dan menunggu verifikasi.",0.499999999975,0.0,0.2857142857142857,0.8083838485851409,0.20209596214628522
Bagaimana jika tidak menemukan perwakilan di menu pelayanan?,"['6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'II.2.4 Keluarga .............................................................................................................. 21 \nII.3 Menu Pelindungan .....................................................................................................23 \nII.3.1 Buat Permohonan Pelindungan ...........................................................................23 \nII.3.2 Cek Status Permohonan Peindungan ................................................................. 25 \nII.4 Menu Pelayanan ....................................................................................................... 26 \nII.5 Menu Informasi Pelayanan ........................................................................................27 \nII.5.1 Lihat Detail .......................................................................................................... 28 \nII.5.2 Pencarian Informasi Pelayanan .......................................................................... 30', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI']","Maaf, saya tidak tahu. Informasi yang tersedia hanya mencakup menu Pelindungan, menu Pelayanan, dan menu Informasi Pelayanan. Apakah ada hal lain yang bisa saya bantu terkait dengan menu-menu tersebut?",Coba cari negara terdekat atau hubungi perwakilan pusat.,0.0,0.0,0.3333333333333333,0.78283863989705,0.1957096599742625
Apakah bisa mendaftar akun tanpa NIK?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'secara otomatis akan mengarahkan pada halaman input nomor KTKLN seperti \nberikut. Namun jika dari pencarian NIK / Paspor, dua-duanya atau salah satunya \nditemukan, maka sistem tidak akan mengarahkan ke halaman input nomor KTKLN. \nHalaman ini hanya akan ditampilkan jika pencarian NIK dan Paspor tidak \nditemukan.', '8 \nPertama, seorang WNI akan ditampilkan halaman pengisian NIK. Sistem juga \nmenyediakan informasi mengenai nomor NIK yang harus di masukkan user dengan \nklik \n, maka sistem akan menampilkan informasi NIK dan contoh nomor NIK \nseperti berikut. \n \nGambar 9 WNI - Lapor Diri - Informasi NIK \nSetelah memasukkan nomor NIK, maka user dapat klik \n kemudian sistem \nakan melakukan pengecekan nomor NIK tersebut yang langsung terhubung \ndengan SIAK (Sistem Informasi Administrasi Kependudukan), apabila nomor NIK \ntersebut valid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 10 WNI - Lapor Diri - Pop Up Identitas \nJika data identitas sudah sesuai, user dapat memilih \n  untuk \nmelanjutkan proses selanjutnya, atau pilih \n untuk input ulang NIK. \nApabila, NIK yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut.', '17 \nUser dapat memasukkan nomor registrasi lapor diri pada kolom yang telah \ndisediakan kemudian klik \n memproses pengecekan nomor \nregistrasi lapor diri, sehingga sistem akan menampilkan pop up setiap berikut. \n \nGambar 27 WNI - Akun Terhubung \n \nApabila data yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut. \n \nGambar 28 WNI - Nomor Registrasi Tidak Ditemukan \n \nSelanjutnya, user dapat memilih \n, dan melakukan input ulang nomor \nregistrasi lapor diri. Apabila user lupa dengan nomor registrasi lapor diri yang \npernah dilakukan, maka user dapat memilih \n, kemudian sistem \nakan menampilkan form seperti berikut. \n \nGambar 29 WNI - Lupa Nomor Registrasi Lapor Diri \nSelesai mengisikan data, user dapat memilih \n untuk memproses \ndata yang dimasukkan. Jika data yang dimasukkan memang sudah valid dan \npernah melakukan lapor diri, maka sistem akan menampilkan pop up seperti \nberikut.']","Maaf, saya tidak tahu.","Bisa, jika punya paspor atau KTKLN yang valid.",0.49999999995,1.0,0.5,0.7954718215864021,0.19886795539660052
Apa yang dimaksud dengan checkbox konfirmasi di akhir proses?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '14 \n \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri \n \nUser dapat klik untuk mencentang pada checkbox \n \nterlebih dahulu, kemudian pilih \n untuk mengirim data lapor diri. \nJika ada data yang ternyata salah diisikan, WNI dapat klik \n \nuntuk mengubah data lapor diri. Sehingga akan tampil seperti gambar berikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38']",Checkbox konfirmasi di akhir proses Lapor Diri WNI adalah fitur yang memungkinkan pengguna untuk mencentang terlebih dahulu sebelum mengirim data Lapor Diri.,Checkbox menandakan persetujuan atas data yang dikirim.,0.49999999995,1.0,1.0,0.8772974180344024,0.5193243545086006
Bagaimana cara input data jika hanya memiliki KTKLN saja?,"['secara otomatis akan mengarahkan pada halaman input nomor KTKLN seperti \nberikut. Namun jika dari pencarian NIK / Paspor, dua-duanya atau salah satunya \nditemukan, maka sistem tidak akan mengarahkan ke halaman input nomor KTKLN. \nHalaman ini hanya akan ditampilkan jika pencarian NIK dan Paspor tidak \nditemukan.', '11 \n \nGambar 16 WNI - Lapor Diri - Input KTKLN \n \nSama halnya dengan halaman input NIK dan paspor, pada halaman input KTKLN, \nuser juga dapat melihat informasi mengenai contoh nomor KTKLN yang harus di \nmasukkan pada kolom yang disediakan dengan klik \n, lalu sistem akan \nmenampilkan contoh nomor KTKLN yang benar dengan tanda berwarna merah \nseperti berikut. \n \nGambar 17 WNI - Lapor Diri - Informasi KTKLN \nSelesai mengisikan nomor KTKLN dan tanggal lahir, user dapat klik \n \nkemudian sistem akan melakukan pengecekan nomor KTKLN ke data SISKOTKLN \n(Sistem Komputerisasi Tenaga Kerja di Luar Negeri). Apabila user tidak mempunyai \nKTKLN, maka user dapat klik \n, kemudian sistem akan \nmengarahkan pada halaman selanjutnya yaitu pengisian identitas seperti berikut. \nHalaman ini hanya akan ditampilkan jika pencarian NIK, Paspor, dan KTKLN tidak \nditemukan.', 'Gambar 16 WNI - Lapor Diri - Input KTKLN............................................................................. 11 \nGambar 17 WNI - Lapor Diri - Informasi KTKLN ...................................................................... 11 \nGambar 18 WNI - Lapor Diri -  Identitas ................................................................................. 12 \nGambar 19 WNI - Lapor Diri - Input Data di Luar Negeri ......................................................... 12 \nGambar 20 WNI - Lapor Diri - Input Tujuan Menetap ............................................................. 13 \nGambar 21 WNI - Lapor Diri - Input Kontak Darurat ............................................................... 13 \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri ............................................................... 14 \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah ................................................... 15', 'II.6 Menu Pengumuman ................................................................................................. 30 \nII.6.1 Lihat Detail .......................................................................................................... 30 \nII.6.2 Pencarian Data Pengumuman ............................................................................. 31 \nII.7 Menu Referensi ......................................................................................................... 31 \nII.8 Profil WNI ..................................................................................................................32 \nII.8.1 Lihat Detail .......................................................................................................... 33 \nII.8.1.1 Identitas ........................................................................................................ 34']","Jika Anda hanya memiliki KTKLN, setelah melakukan pencarian dengan NIK dan paspor dan keduanya tidak ditemukan, sistem akan mengarahkan Anda ke halaman input nomor KTKLN. Di halaman ini, Anda dapat memasukkan nomor KTKLN dan tanggal lahir Anda. Setelah selesai, klik tombol yang tersedia untuk melanjutkan pengecekan nomor KTKLN ke data SISKOTKLN. Jika Anda tidak memiliki KTKLN, Anda dapat klik tombol yang sesuai untuk melanjutkan ke halaman pengisian identitas. Halaman pengisian identitas hanya akan ditampilkan jika pencarian NIK, Paspor, dan KTKLN tidak ditemukan.

Apakah informasi ini membantu?",Masukkan nomor dan tanggal lahir KTKLN.,0.49999999995,1.0,0.8,0.8805880787912213,0.6487184482692339
Apa akibatnya jika tidak melakukan lapor diri di luar negeri?,"['6 \n \nGambar 6 WNI - Beranda', '15 \n \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah', '=== Topik 3: Keselamatan dan Keamanan === \n- Kriminalitas: Waspadai penipuan properti. Hindari transaksi tunai dalam jumlah \nbesar.', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.']","Maaf, saya tidak tahu akibat jika tidak melakukan lapor diri di luar negeri. Apakah ada hal lain yang bisa saya bantu?",Bisa berdampak pada layanan dan perlindungan hukum.,0.0,0.0,0.0,0.8059810015144839,0.20149525037862098
Bagaimana jika data paspor atau KTKLN berbeda dengan dokumen asli?,"['Gambar 16 WNI - Lapor Diri - Input KTKLN............................................................................. 11 \nGambar 17 WNI - Lapor Diri - Informasi KTKLN ...................................................................... 11 \nGambar 18 WNI - Lapor Diri -  Identitas ................................................................................. 12 \nGambar 19 WNI - Lapor Diri - Input Data di Luar Negeri ......................................................... 12 \nGambar 20 WNI - Lapor Diri - Input Tujuan Menetap ............................................................. 13 \nGambar 21 WNI - Lapor Diri - Input Kontak Darurat ............................................................... 13 \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri ............................................................... 14 \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah ................................................... 15', '10 \nSetelah memasukkan nomor paspor dan tanggal habis berlaku, maka user dapat \nklik \n kemudian sistem akan melakukan pengecekan nomor paspor \ntersebut yang langsung terhubung dengan SIMKIM (Sistem Informasi Manajemen \nKeimigrasian), apabila nomor paspor tersebut valid, maka sistem akan \nmenampilkan pop up seperti berikut. \n \nGambar 14 WNI - Lapor Diri - Pop Up Paspor \nJika data yang ditampilkan sudah sesuai, maka user dapat memilih \n, \nkemudian sistem akan menampilkan pada halaman berikutnya, yaitu pengisian \ntahap 2. Data di Luar Negeri. Namun apabila, nomor paspor yang dimasukkan tidak \nvalid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 15 WNI - Lapor Diri - Pop Up Paspor Tidak Ditemukan \nUser dapat klik \n jika ingin tetap menggunakan Paspor tersebut, atau \ndapat klik \n untuk memasukkan ulang Nomor Paspor yang benar. Jika \nuser tidak mempunyai Nomor Paspor yang valid / paspor hilang, maka user dapat \nklik \n. Jika sebelumnya NIK tidak ditemukan, maka sistem', 'secara otomatis akan mengarahkan pada halaman input nomor KTKLN seperti \nberikut. Namun jika dari pencarian NIK / Paspor, dua-duanya atau salah satunya \nditemukan, maka sistem tidak akan mengarahkan ke halaman input nomor KTKLN. \nHalaman ini hanya akan ditampilkan jika pencarian NIK dan Paspor tidak \nditemukan.', '11 \n \nGambar 16 WNI - Lapor Diri - Input KTKLN \n \nSama halnya dengan halaman input NIK dan paspor, pada halaman input KTKLN, \nuser juga dapat melihat informasi mengenai contoh nomor KTKLN yang harus di \nmasukkan pada kolom yang disediakan dengan klik \n, lalu sistem akan \nmenampilkan contoh nomor KTKLN yang benar dengan tanda berwarna merah \nseperti berikut. \n \nGambar 17 WNI - Lapor Diri - Informasi KTKLN \nSelesai mengisikan nomor KTKLN dan tanggal lahir, user dapat klik \n \nkemudian sistem akan melakukan pengecekan nomor KTKLN ke data SISKOTKLN \n(Sistem Komputerisasi Tenaga Kerja di Luar Negeri). Apabila user tidak mempunyai \nKTKLN, maka user dapat klik \n, kemudian sistem akan \nmengarahkan pada halaman selanjutnya yaitu pengisian identitas seperti berikut. \nHalaman ini hanya akan ditampilkan jika pencarian NIK, Paspor, dan KTKLN tidak \nditemukan.']","Maaf, saya tidak tahu informasi mengenai hal tersebut. Apakah ada hal lain terkait layanan dan perlindungan WNI di luar negeri yang bisa saya bantu?",Gunakan data yang sesuai dokumen asli untuk validasi.,0.6388888888675925,1.0,0.0,0.7614430232133368,0.1903607558033342
Apakah aplikasi peduliWNI tersedia 24 jam?,"['29 \n \n \nGambar 48 WNI – Detail Informasi Pelayanan (2) \n \nPada halaman tersebut, user dapat melihat pelayanan apa saja yang disediakan, serta jam \nkerja dari perwakilan tersebut seperti berikut. \n \nGambar 49 WNI - Detail Informasi Pelayanan – Jam Kerja', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', 'PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI']","Maaf, saya tidak tahu. Informasi yang tersedia hanya menjelaskan fitur-fitur dalam aplikasi Peduli WNI seperti Lapor Diri, Pelindungan, Pengaduan Layanan, Pelayanan, Informasi Pelayanan, Pengumuman, Referensi, FAQ, dan Profil WNI.

Apakah jawaban ini membantu?","Ya, aplikasi bisa diakses kapan saja secara daring.",0.0,0.0,0.25,0.8147995433727284,0.4179856001288964
Apa saja browser yang direkomendasikan untuk akses aplikasi ini?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'i \nDAFTAR ISI \n \nDAFTAR ISI ............................................................................................................................ i \nDAFTAR GAMBAR ................................................................................................................ iii \nBAB I PENGENALAN APLIKASI .............................................................................................. 1 \nI.1 Deskripsi Singkat Aplikasi .............................................................................................. 1 \nI.2 Deskripsi User ................................................................................................................ 1 \nI.3 Langkah Awal Penggunaan Aplikasi ............................................................................. 1 \nI.4 Fungsi - Fungsi Menu ................................................................................................... 2', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38']","Maaf, saya tidak tahu. Informasi mengenai browser yang direkomendasikan untuk mengakses aplikasi ini tidak tersedia dalam dokumen yang diberikan.

Apakah jawaban ini membantu? Jika ya, saya senang bisa membantu. Jika tidak, saya mohon maaf dan siap membantu lebih lanjut jika ada pertanyaan lain.",Google Chrome dan Mozilla Firefox direkomendasikan.,0.0,0.0,0.2,0.828861223222932,0.20721804422645737
Apakah bisa daftar menggunakan email selain Gmail?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7']","Maaf, saya tidak tahu. Informasi yang tersedia tidak membahas secara spesifik mengenai penggunaan email selain Gmail untuk pendaftaran.

Apakah jawaban ini membantu? Jika ya, saya senang bisa membantu. Jika tidak, mohon beritahu saya, dan saya akan mencoba mencari informasi lebih lanjut.","Bisa, asal email aktif dan dapat menerima konfirmasi.",0.0,0.0,0.16666666666666666,0.828315702017461,0.20707892550436524
Apa saja fitur utama di aplikasi peduliWNI?,"['iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI', 'II.6 Menu Pengumuman ................................................................................................. 30 \nII.6.1 Lihat Detail .......................................................................................................... 30 \nII.6.2 Pencarian Data Pengumuman ............................................................................. 31 \nII.7 Menu Referensi ......................................................................................................... 31 \nII.8 Profil WNI ..................................................................................................................32 \nII.8.1 Lihat Detail .......................................................................................................... 33 \nII.8.1.1 Identitas ........................................................................................................ 34']","Fitur utama di aplikasi Peduli WNI meliputi:

*   **Beranda**
*   **Lapor Diri**
*   **Pelindungan**
*   **Pengaduan Layanan**
*   **Pelayanan**
*   **Informasi Pelayanan**
*   **Pengumuman**
*   **Referensi**
*   **FAQ**
*   **Profil WNI**

Apakah jawaban ini membantu?","Lapor diri, pelayanan, pelindungan, informasi, dan profil.",0.49999999995,1.0,1.0,0.8566323129595926,0.6829080782398982
